transaction_id,transaction_date,customer_id,product_id,channel_id,amount,currency,payment_method,status
TXN00001626,2025-12-27 21:36:03,CUST000437,PROD00046,CH001,105.4,USD,PayPal,completed
TXN00001627,2025-09-25 21:36:03,CUST000716,PROD00045,CH002,450.96,USD,PayPal,completed
TXN00001628,2025-08-14 21:36:03,CUST000779,PROD00040,CH002,324.67,USD,PayPal,completed
TXN00001629,2025-10-02 21:36:03,CUST000194,PROD00017,CH005,64.71,USD,Debit Card,completed
TXN00001630,2025-12-26 21:36:03,CUST000919,PROD00028,CH001,467.72,USD,Debit Card,completed
TXN00001631,2025-09-21 21:36:03,CUST000887,PROD00029,CH001,464.38,USD,Credit Card,completed
TXN00001632,2026-01-27 21:36:03,CUST000564,PROD00024,CH004,411.67,USD,Credit Card,completed
TXN00001633,2025-09-29 21:36:03,CUST000136,PROD00049,CH005,75.36,USD,Debit Card,completed
TXN00001634,2025-11-10 21:36:03,CUST000871,PROD00019,CH002,315.67,USD,Bank Transfer,completed
TXN00001635,2025-08-23 21:36:03,CUST000122,PROD00034,CH001,433.18,USD,Debit Card,pending
TXN00001636,2025-09-24 21:36:03,CUST000247,PROD00005,CH005,49.36,USD,Bank Transfer,completed
TXN00001637,2025-11-10 21:36:03,CUST000565,PROD00006,CH001,24.64,USD,Bank Transfer,completed
TXN00001638,2025-10-08 21:36:03,CUST000953,PROD00021,CH004,77.15,USD,Debit Card,completed
TXN00001639,2025-10-21 21:36:03,CUST000400,PROD00035,CH001,47.6,USD,PayPal,completed
TXN00001640,2025-08-20 21:36:03,CUST000434,PROD00034,CH005,481.1,USD,PayPal,completed
TXN00001641,2025-12-15 21:36:03,CUST000839,PROD00002,CH004,158.32,USD,Bank Transfer,completed
TXN00001642,2025-08-27 21:36:03,CUST000859,PROD00022,CH002,51.38,USD,Credit Card,completed
TXN00001643,2025-12-15 21:36:03,CUST000492,PROD00038,CH003,191.55,USD,PayPal,completed
TXN00001644,2025-12-17 21:36:03,CUST000315,PROD00009,CH002,106.66,USD,PayPal,completed
TXN00001645,2025-11-10 21:36:03,CUST000626,PROD00024,CH004,446.13,USD,Bank Transfer,completed
TXN00001646,2025-12-11 21:36:03,CUST000765,PROD00029,CH002,432.3,USD,Bank Transfer,completed
TXN00001647,2026-01-03 21:36:03,CUST000201,PROD00029,CH002,447.59,USD,Debit Card,completed
TXN00001648,2025-09-27 21:36:03,CUST000174,PROD00007,CH005,116.01,USD,Debit Card,completed
TXN00001649,2025-10-01 21:36:03,CUST000665,PROD00029,CH005,417.72,USD,Bank Transfer,completed
TXN00001650,2025-09-16 21:36:03,CUST000746,PROD00013,CH005,415.08,USD,PayPal,completed
TXN00001651,2025-12-25 21:36:03,CUST000798,PROD00022,CH003,44.57,USD,Credit Card,completed
TXN00001652,2025-11-28 21:36:03,CUST000453,PROD00004,CH003,342.87,USD,Debit Card,completed
TXN00001653,2025-08-17 21:36:03,CUST000175,PROD00042,CH002,401.66,USD,PayPal,completed
TXN00001654,2025-11-30 21:36:03,CUST000209,PROD00042,CH001,401.85,USD,Bank Transfer,completed
TXN00001655,2025-12-12 21:36:03,CUST000207,PROD00030,CH002,140.86,USD,Bank Transfer,completed
TXN00001656,2025-09-21 21:36:03,CUST000179,PROD00013,CH001,377.37,USD,PayPal,completed
TXN00001657,2025-08-26 21:36:03,CUST000476,PROD00046,CH005,110.97,USD,Credit Card,completed
TXN00001658,2025-12-13 21:36:03,CUST000819,PROD00012,CH003,146.68,USD,Credit Card,cancelled
TXN00001659,2025-10-16 21:36:03,CUST000879,PROD00004,CH003,370.72,USD,Credit Card,completed
TXN00001660,2025-08-25 21:36:03,CUST000290,PROD00012,CH003,142.22,USD,Debit Card,completed
TXN00001661,2025-09-26 21:36:03,CUST000607,PROD00015,CH004,151.28,USD,PayPal,completed
TXN00001662,2026-01-28 21:36:03,CUST000320,PROD00050,CH004,304.77,USD,Debit Card,completed
TXN00001663,2026-01-08 21:36:03,CUST000738,PROD00045,CH005,483.19,USD,PayPal,completed
TXN00001664,2025-10-22 21:36:03,CUST000474,PROD00014,CH001,336.73,USD,PayPal,cancelled
TXN00001665,2025-11-18 21:36:03,CUST000653,PROD00002,CH005,157.67,USD,Credit Card,completed
TXN00001666,2026-01-21 21:36:03,CUST000858,PROD00046,CH003,114.48,USD,Debit Card,completed
TXN00001667,2025-10-04 21:36:03,CUST000013,PROD00028,CH002,465.85,USD,Debit Card,completed
TXN00001668,2025-10-05 21:36:03,CUST000749,PROD00009,CH002,107.77,USD,Bank Transfer,completed
TXN00001669,2025-12-03 21:36:03,CUST000662,PROD00014,CH005,340.87,USD,Credit Card,completed
TXN00001670,2025-09-24 21:36:03,CUST000463,PROD00045,CH003,433.16,USD,Bank Transfer,completed
TXN00001671,2025-11-27 21:36:03,CUST000508,PROD00023,CH001,412.24,USD,Credit Card,completed
TXN00001672,2025-09-11 21:36:03,CUST000287,PROD00025,CH002,297.44,USD,Debit Card,completed
TXN00001673,2025-08-09 21:36:03,CUST000548,PROD00046,CH005,114.19,USD,PayPal,completed
TXN00001674,2025-10-03 21:36:03,CUST000687,PROD00026,CH002,43.37,USD,Bank Transfer,pending
TXN00001675,2026-01-30 21:36:03,CUST000423,PROD00048,CH005,236.61,USD,PayPal,completed
TXN00001676,2025-08-12 21:36:03,CUST000791,PROD00034,CH001,475.3,USD,Credit Card,completed
TXN00001677,2025-09-15 21:36:03,CUST000874,PROD00038,CH002,214.63,USD,PayPal,completed
TXN00001678,2026-01-15 21:36:03,CUST000118,PROD00036,CH002,99.48,USD,Bank Transfer,completed
TXN00001679,2025-09-28 21:36:03,CUST000642,PROD00024,CH005,483.7,USD,Credit Card,completed
TXN00001680,2025-11-13 21:36:03,CUST000874,PROD00001,CH002,60.53,USD,Credit Card,completed
TXN00001681,2025-12-30 21:36:03,CUST000074,PROD00042,CH003,441.84,USD,PayPal,completed
TXN00001682,2025-09-19 21:36:03,CUST000870,PROD00034,CH003,431.85,USD,Debit Card,completed
TXN00001683,2026-01-30 21:36:03,CUST000661,PROD00013,CH004,389.71,USD,Credit Card,completed
TXN00001684,2025-09-26 21:36:03,CUST000964,PROD00042,CH002,369.64,USD,Bank Transfer,completed
TXN00001685,2025-09-28 21:36:03,CUST000436,PROD00050,CH003,269.85,USD,Credit Card,completed
TXN00001686,2025-08-21 21:36:03,CUST000175,PROD00014,CH004,342.84,USD,Credit Card,completed
TXN00001687,2025-10-29 21:36:03,CUST000878,PROD00050,CH002,305.58,USD,Bank Transfer,completed
TXN00001688,2025-09-16 21:36:03,CUST000017,PROD00040,CH005,379.29,USD,Debit Card,completed
TXN00001689,2025-11-22 21:36:03,CUST000504,PROD00029,CH001,432.69,USD,Credit Card,completed
TXN00001690,2025-09-28 21:36:03,CUST000897,PROD00014,CH003,326.03,USD,Debit Card,completed
TXN00001691,2025-11-25 21:36:03,CUST000780,PROD00044,CH002,486.52,USD,Bank Transfer,completed
TXN00001692,2026-01-08 21:36:03,CUST000071,PROD00043,CH003,143.31,USD,PayPal,completed
TXN00001693,2025-09-27 21:36:03,CUST000331,PROD00050,CH004,285.21,USD,Bank Transfer,completed
TXN00001694,2025-09-27 21:36:03,CUST000469,PROD00041,CH001,110.19,USD,Debit Card,completed
TXN00001695,2025-08-23 21:36:03,CUST000675,PROD00006,CH004,27.23,USD,Debit Card,completed
TXN00001696,2025-10-30 21:36:03,CUST000996,PROD00041,CH004,132.26,USD,Bank Transfer,completed
TXN00001697,2025-12-03 21:36:03,CUST000985,PROD00010,CH003,359.03,USD,Credit Card,completed
TXN00001698,2026-01-19 21:36:03,CUST000171,PROD00010,CH003,380.6,USD,Bank Transfer,completed
TXN00001699,2026-02-02 21:36:03,CUST000502,PROD00049,CH005,83.79,USD,PayPal,completed
TXN00001700,2026-01-10 21:36:03,CUST000723,PROD00022,CH005,51.75,USD,Debit Card,completed
TXN00001701,2025-10-09 21:36:03,CUST000319,PROD00021,CH001,66.6,USD,Bank Transfer,completed
TXN00001702,2025-11-13 21:36:03,CUST000099,PROD00009,CH005,116.26,USD,Debit Card,completed
TXN00001703,2025-12-30 21:36:03,CUST000817,PROD00040,CH005,317.51,USD,Credit Card,completed
TXN00001704,2025-09-16 21:36:03,CUST000935,PROD00042,CH003,386.17,USD,PayPal,completed
TXN00001705,2025-08-24 21:36:03,CUST000015,PROD00031,CH001,435.29,USD,Debit Card,completed
TXN00001706,2025-11-20 21:36:03,CUST000178,PROD00009,CH005,118.01,USD,Credit Card,completed
TXN00001707,2025-08-26 21:36:03,CUST000972,PROD00028,CH005,517.93,USD,PayPal,completed
TXN00001708,2025-11-30 21:36:03,CUST000545,PROD00032,CH003,178.56,USD,Debit Card,completed
TXN00001709,2025-08-18 21:36:03,CUST000459,PROD00043,CH004,140.12,USD,Credit Card,completed
TXN00001710,2026-01-31 21:36:03,CUST000626,PROD00036,CH002,97.16,USD,Bank Transfer,completed
TXN00001711,2025-11-02 21:36:03,CUST000644,PROD00049,CH003,82.28,USD,Debit Card,completed
TXN00001712,2025-08-16 21:36:03,CUST000518,PROD00007,CH005,105.67,USD,Credit Card,completed
TXN00001713,2025-09-10 21:36:03,CUST000515,PROD00041,CH005,118.0,USD,Bank Transfer,completed
TXN00001714,2025-12-03 21:36:03,CUST000808,PROD00047,CH001,186.26,USD,Debit Card,completed
TXN00001715,2025-11-27 21:36:03,CUST000975,PROD00018,CH002,53.26,USD,PayPal,completed
TXN00001716,2025-09-19 21:36:03,CUST000918,PROD00004,CH005,364.7,USD,Credit Card,completed
TXN00001717,2025-10-21 21:36:03,CUST000531,PROD00008,CH001,282.06,USD,Bank Transfer,completed
TXN00001718,2025-08-26 21:36:03,CUST000664,PROD00029,CH005,449.48,USD,Credit Card,completed
TXN00001719,2025-10-15 21:36:03,CUST000704,PROD00043,CH001,131.41,USD,PayPal,completed
TXN00001720,2025-10-01 21:36:03,CUST000323,PROD00008,CH005,318.07,USD,Debit Card,completed
TXN00001721,2026-02-01 21:36:03,CUST000756,PROD00036,CH002,85.37,USD,Credit Card,completed
TXN00001722,2026-01-30 21:36:03,CUST000847,PROD00033,CH004,325.42,USD,Credit Card,completed
TXN00001723,2025-08-08 21:36:03,CUST000056,PROD00040,CH004,314.28,USD,Bank Transfer,cancelled
TXN00001724,2025-09-27 21:36:03,CUST000567,PROD00043,CH005,153.3,USD,PayPal,completed
TXN00001725,2025-09-27 21:36:03,CUST000319,PROD00048,CH001,215.65,USD,Bank Transfer,completed
TXN00001726,2025-08-10 21:36:03,CUST000527,PROD00029,CH005,420.42,USD,Debit Card,completed
TXN00001727,2026-01-25 21:36:03,CUST000624,PROD00050,CH001,260.16,USD,Credit Card,cancelled
TXN00001728,2026-01-24 21:36:03,CUST000718,PROD00017,CH005,56.09,USD,Debit Card,completed
TXN00001729,2025-11-21 21:36:03,CUST000565,PROD00028,CH004,493.99,USD,PayPal,completed
TXN00001730,2025-12-28 21:36:03,CUST000606,PROD00006,CH002,26.22,USD,Debit Card,completed
TXN00001731,2025-11-16 21:36:03,CUST000409,PROD00038,CH003,213.13,USD,Credit Card,completed
TXN00001732,2025-09-30 21:36:03,CUST000899,PROD00045,CH002,404.78,USD,PayPal,completed
TXN00001733,2025-08-10 21:36:03,CUST000387,PROD00029,CH003,426.07,USD,PayPal,completed
TXN00001734,2025-11-14 21:36:03,CUST000176,PROD00006,CH003,24.1,USD,Debit Card,completed
TXN00001735,2026-01-22 21:36:03,CUST000628,PROD00008,CH003,324.21,USD,PayPal,completed
TXN00001736,2025-08-24 21:36:03,CUST000214,PROD00023,CH001,448.51,USD,Bank Transfer,completed
TXN00001737,2026-01-07 21:36:03,CUST000810,PROD00001,CH001,64.54,USD,Credit Card,completed
TXN00001738,2025-12-22 21:36:03,CUST000163,PROD00023,CH002,440.67,USD,Debit Card,completed
TXN00001739,2025-08-31 21:36:03,CUST000193,PROD00002,CH003,147.65,USD,Bank Transfer,completed
TXN00001740,2026-01-31 21:36:03,CUST000328,PROD00032,CH005,177.34,USD,Debit Card,completed
TXN00001741,2026-01-30 21:36:03,CUST000768,PROD00049,CH005,75.56,USD,Bank Transfer,completed
TXN00001742,2025-10-31 21:36:03,CUST000139,PROD00049,CH002,70.85,USD,Bank Transfer,completed
TXN00001743,2025-12-15 21:36:03,CUST000099,PROD00040,CH002,355.17,USD,Debit Card,completed
TXN00001744,2026-01-04 21:36:03,CUST000301,PROD00021,CH004,74.07,USD,Credit Card,completed
TXN00001745,2025-08-12 21:36:03,CUST000380,PROD00044,CH003,468.08,USD,Credit Card,completed
TXN00001746,2025-10-06 21:36:03,CUST000908,PROD00041,CH005,128.05,USD,Debit Card,completed
TXN00001747,2025-08-27 21:36:03,CUST000242,PROD00050,CH003,259.98,USD,PayPal,completed
TXN00001748,2025-10-21 21:36:03,CUST000759,PROD00038,CH003,184.25,USD,Bank Transfer,completed
TXN00001749,2026-01-18 21:36:03,CUST000272,PROD00009,CH005,97.5,USD,Bank Transfer,completed
TXN00001750,2025-10-30 21:36:03,CUST000293,PROD00039,CH002,321.8,USD,PayPal,completed
TXN00001751,2025-08-17 21:36:03,CUST000020,PROD00050,CH005,286.26,USD,Bank Transfer,completed
TXN00001752,2025-10-19 21:36:03,CUST000448,PROD00033,CH005,355.35,USD,Debit Card,completed
TXN00001753,2025-10-30 21:36:03,CUST000872,PROD00004,CH004,330.84,USD,Debit Card,completed
TXN00001754,2025-08-20 21:36:03,CUST000761,PROD00028,CH004,532.83,USD,Debit Card,cancelled
TXN00001755,2026-01-29 21:36:03,CUST000494,PROD00011,CH004,122.65,USD,Debit Card,completed
TXN00001756,2025-11-12 21:36:03,CUST000016,PROD00039,CH001,348.69,USD,Debit Card,completed
TXN00001757,2026-01-15 21:36:03,CUST000246,PROD00026,CH001,39.73,USD,Bank Transfer,completed
TXN00001758,2025-09-25 21:36:03,CUST000486,PROD00038,CH001,178.38,USD,Debit Card,completed
TXN00001759,2025-09-08 21:36:03,CUST000826,PROD00024,CH002,407.63,USD,Debit Card,completed
TXN00001760,2025-12-14 21:36:03,CUST000956,PROD00045,CH004,402.35,USD,Bank Transfer,completed
TXN00001761,2025-09-18 21:36:03,CUST000801,PROD00034,CH004,489.75,USD,Debit Card,completed
TXN00001762,2025-09-21 21:36:03,CUST000870,PROD00034,CH004,478.89,USD,PayPal,completed
TXN00001763,2026-01-01 21:36:03,CUST000368,PROD00050,CH004,282.12,USD,Debit Card,completed
TXN00001764,2025-12-08 21:36:03,CUST000984,PROD00021,CH005,65.18,USD,PayPal,completed
TXN00001765,2025-11-11 21:36:03,CUST000396,PROD00035,CH004,42.0,USD,Bank Transfer,completed
TXN00001766,2025-12-14 21:36:03,CUST000946,PROD00023,CH005,425.52,USD,Bank Transfer,pending
TXN00001767,2025-09-15 21:36:03,CUST000474,PROD00008,CH004,324.49,USD,Bank Transfer,completed
TXN00001768,2025-11-12 21:36:03,CUST000207,PROD00012,CH005,144.19,USD,Credit Card,pending
TXN00001769,2025-10-22 21:36:03,CUST000688,PROD00002,CH004,147.52,USD,Debit Card,completed
TXN00001770,2025-09-20 21:36:03,CUST000691,PROD00037,CH002,123.65,USD,Bank Transfer,completed
TXN00001771,2025-12-01 21:36:03,CUST000644,PROD00022,CH002,46.5,USD,Bank Transfer,completed
TXN00001772,2025-10-31 21:36:03,CUST000142,PROD00016,CH001,444.22,USD,Bank Transfer,completed
TXN00001773,2025-09-15 21:36:03,CUST000681,PROD00023,CH005,451.07,USD,Credit Card,completed
TXN00001774,2025-12-13 21:36:03,CUST000645,PROD00026,CH003,46.11,USD,PayPal,completed
TXN00001775,2025-11-18 21:36:03,CUST000704,PROD00014,CH002,382.07,USD,Bank Transfer,pending
TXN00001776,2025-11-10 21:36:03,CUST000358,PROD00012,CH003,142.92,USD,PayPal,completed
TXN00001777,2026-01-04 21:36:03,CUST000747,PROD00004,CH002,312.29,USD,Credit Card,completed
TXN00001778,2025-11-13 21:36:03,CUST000336,PROD00050,CH002,309.71,USD,Debit Card,completed
TXN00001779,2025-11-26 21:36:03,CUST000524,PROD00020,CH005,401.17,USD,PayPal,completed
TXN00001780,2025-12-10 21:36:03,CUST000351,PROD00045,CH003,451.28,USD,PayPal,completed
TXN00001781,2025-08-21 21:36:03,CUST000128,PROD00015,CH001,150.57,USD,Bank Transfer,completed
TXN00001782,2025-10-09 21:36:03,CUST000681,PROD00022,CH004,46.11,USD,Credit Card,cancelled
TXN00001783,2025-11-07 21:36:03,CUST000994,PROD00023,CH001,427.32,USD,Credit Card,completed
TXN00001784,2026-01-24 21:36:03,CUST000207,PROD00027,CH003,125.21,USD,PayPal,completed
TXN00001785,2025-12-01 21:36:03,CUST000844,PROD00019,CH002,333.0,USD,Debit Card,completed
TXN00001786,2025-10-09 21:36:03,CUST000825,PROD00004,CH004,348.56,USD,Debit Card,completed
TXN00001787,2025-09-05 21:36:03,CUST000523,PROD00017,CH004,63.34,USD,Bank Transfer,completed
TXN00001788,2026-02-03 21:36:03,CUST000005,PROD00004,CH004,347.47,USD,Credit Card,completed
TXN00001789,2025-09-24 21:36:03,CUST000831,PROD00002,CH003,155.65,USD,Debit Card,completed
TXN00001790,2025-10-10 21:36:03,CUST000222,PROD00021,CH001,73.89,USD,Bank Transfer,completed
TXN00001791,2025-10-24 21:36:03,CUST000184,PROD00029,CH003,454.91,USD,Credit Card,completed
TXN00001792,2026-01-16 21:36:03,CUST000914,PROD00016,CH003,485.99,USD,PayPal,cancelled
TXN00001793,2025-09-12 21:36:03,CUST000638,PROD00050,CH004,271.9,USD,Debit Card,pending
TXN00001794,2025-11-16 21:36:03,CUST000545,PROD00041,CH004,127.09,USD,Credit Card,completed
TXN00001795,2025-12-10 21:36:03,CUST000959,PROD00035,CH005,40.51,USD,Credit Card,pending
TXN00001796,2026-02-01 21:36:03,CUST000979,PROD00047,CH005,200.51,USD,Bank Transfer,completed
TXN00001797,2025-10-19 21:36:03,CUST000143,PROD00005,CH004,55.05,USD,Debit Card,completed
TXN00001798,2025-11-10 21:36:03,CUST000961,PROD00016,CH001,448.99,USD,Debit Card,completed
TXN00001799,2025-12-09 21:36:03,CUST000777,PROD00025,CH003,274.27,USD,Credit Card,completed
TXN00001800,2025-12-30 21:36:03,CUST000524,PROD00031,CH002,445.04,USD,Debit Card,completed
TXN00001801,2025-08-22 21:36:03,CUST000741,PROD00031,CH003,439.64,USD,Debit Card,completed
TXN00001802,2025-11-19 21:36:03,CUST000337,PROD00017,CH005,59.37,USD,Credit Card,completed
TXN00001803,2025-09-18 21:36:03,CUST000825,PROD00026,CH004,40.38,USD,Credit Card,completed
TXN00001804,2025-09-07 21:36:03,CUST000583,PROD00003,CH002,74.87,USD,PayPal,completed
TXN00001805,2026-01-03 21:36:03,CUST000603,PROD00018,CH004,54.35,USD,Bank Transfer,completed
TXN00001806,2025-09-01 21:36:03,CUST000063,PROD00001,CH005,58.22,USD,PayPal,cancelled
TXN00001807,2025-08-08 21:36:03,CUST000801,PROD00017,CH002,62.07,USD,Credit Card,completed
TXN00001808,2025-09-30 21:36:03,CUST000409,PROD00048,CH004,235.89,USD,Credit Card,completed
TXN00001809,2026-01-08 21:36:03,CUST000344,PROD00034,CH001,470.84,USD,PayPal,completed
TXN00001810,2025-12-06 21:36:03,CUST000387,PROD00014,CH003,370.18,USD,Bank Transfer,completed
TXN00001811,2025-11-09 21:36:03,CUST000615,PROD00005,CH004,54.51,USD,PayPal,completed
TXN00001812,2025-10-07 21:36:03,CUST000512,PROD00006,CH003,27.83,USD,Bank Transfer,completed
TXN00001813,2026-01-10 21:36:03,CUST000785,PROD00010,CH004,322.33,USD,PayPal,completed
TXN00001814,2025-09-01 21:36:03,CUST000110,PROD00044,CH005,411.98,USD,Bank Transfer,completed
TXN00001815,2025-09-11 21:36:03,CUST000400,PROD00042,CH002,366.1,USD,Credit Card,completed
TXN00001816,2025-10-17 21:36:03,CUST000663,PROD00016,CH004,522.24,USD,Debit Card,completed
TXN00001817,2025-11-30 21:36:03,CUST000222,PROD00044,CH001,468.27,USD,Bank Transfer,completed
TXN00001818,2025-11-20 21:36:03,CUST000271,PROD00025,CH005,302.29,USD,Credit Card,completed
TXN00001819,2025-10-28 21:36:03,CUST000598,PROD00027,CH005,109.91,USD,PayPal,completed
TXN00001820,2025-10-29 21:36:03,CUST000233,PROD00003,CH003,81.16,USD,Debit Card,completed
TXN00001821,2025-12-09 21:36:03,CUST000012,PROD00010,CH001,346.59,USD,Credit Card,completed
TXN00001822,2025-11-24 21:36:03,CUST000380,PROD00004,CH002,371.58,USD,Bank Transfer,completed
TXN00001823,2026-02-02 21:36:03,CUST000102,PROD00002,CH001,156.49,USD,Bank Transfer,completed
TXN00001824,2026-01-09 21:36:03,CUST000232,PROD00041,CH001,114.78,USD,Debit Card,completed
TXN00001825,2025-12-31 21:36:03,CUST000665,PROD00010,CH002,373.8,USD,Credit Card,completed
TXN00001826,2025-12-12 21:36:03,CUST000913,PROD00042,CH004,428.48,USD,PayPal,completed
TXN00001827,2025-12-25 21:36:03,CUST000430,PROD00042,CH005,443.88,USD,Bank Transfer,completed
TXN00001828,2025-11-29 21:36:03,CUST000538,PROD00014,CH001,384.13,USD,Bank Transfer,completed
TXN00001829,2025-12-23 21:36:03,CUST000579,PROD00018,CH002,54.42,USD,Debit Card,completed
TXN00001830,2026-01-22 21:36:03,CUST000320,PROD00014,CH001,366.17,USD,Credit Card,completed
TXN00001831,2025-08-14 21:36:03,CUST000697,PROD00009,CH003,100.13,USD,PayPal,completed
TXN00001832,2025-10-17 21:36:03,CUST000032,PROD00038,CH004,184.97,USD,PayPal,completed
TXN00001833,2025-12-06 21:36:03,CUST000280,PROD00043,CH001,153.94,USD,Credit Card,completed
TXN00001834,2025-09-10 21:36:03,CUST000173,PROD00048,CH001,254.7,USD,Bank Transfer,completed
TXN00001835,2026-01-31 21:36:03,CUST000854,PROD00042,CH004,390.94,USD,Debit Card,completed
TXN00001836,2026-01-07 21:36:03,CUST000848,PROD00036,CH003,85.69,USD,PayPal,completed
TXN00001837,2025-11-12 21:36:03,CUST000296,PROD00032,CH001,197.28,USD,Bank Transfer,pending
TXN00001838,2025-10-05 21:36:03,CUST000202,PROD00017,CH001,56.76,USD,Credit Card,completed
TXN00001839,2025-08-29 21:36:03,CUST000826,PROD00040,CH003,318.61,USD,PayPal,completed
TXN00001840,2026-01-05 21:36:03,CUST000374,PROD00050,CH001,310.0,USD,Credit Card,completed
TXN00001841,2025-11-09 21:36:03,CUST000934,PROD00036,CH004,86.87,USD,PayPal,completed
TXN00001842,2026-01-01 21:36:03,CUST000782,PROD00036,CH002,98.31,USD,PayPal,completed
TXN00001843,2026-01-05 21:36:03,CUST000876,PROD00001,CH001,65.01,USD,Bank Transfer,completed
TXN00001844,2025-10-27 21:36:03,CUST000055,PROD00002,CH003,152.61,USD,Debit Card,completed
TXN00001845,2026-01-23 21:36:03,CUST000846,PROD00027,CH005,124.14,USD,Debit Card,completed
TXN00001846,2025-11-16 21:36:03,CUST000882,PROD00019,CH005,275.81,USD,Bank Transfer,completed
TXN00001847,2025-09-13 21:36:03,CUST000330,PROD00005,CH004,55.93,USD,PayPal,completed
TXN00001848,2025-12-12 21:36:03,CUST000726,PROD00032,CH004,198.28,USD,Debit Card,completed
TXN00001849,2025-10-18 21:36:03,CUST000697,PROD00016,CH005,445.1,USD,Credit Card,completed
TXN00001850,2025-10-27 21:36:03,CUST000177,PROD00030,CH004,140.62,USD,Credit Card,completed
TXN00001851,2026-02-03 21:36:03,CUST000432,PROD00045,CH002,445.92,USD,Debit Card,completed
TXN00001852,2025-10-20 21:36:03,CUST000454,PROD00034,CH004,488.11,USD,Bank Transfer,completed
TXN00001853,2025-10-31 21:36:03,CUST000458,PROD00032,CH003,178.1,USD,Debit Card,completed
TXN00001854,2025-10-03 21:36:03,CUST000825,PROD00002,CH004,150.56,USD,Credit Card,pending
TXN00001855,2025-09-21 21:36:03,CUST000084,PROD00030,CH005,156.64,USD,Bank Transfer,completed
TXN00001856,2026-01-22 21:36:03,CUST000591,PROD00005,CH004,56.94,USD,Debit Card,completed
